PropertyName,link,rating,review,date
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Been here for 2 years and love it if I wasn't graduating I would definitely resign! The office staff is always really friendly and helpful!,a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Moved out a few months ago and I would NEVER COME BACK HERE. When I moved in, the furniture was damaged and apartment was not cleaned (My roommates and I were charged for these damages when we moved out). Two months into my lease, the AC broke. It took several maintenance requests to get someone to fix it. However, when they showed up, they weren't able to figure out what was wrong for A MONTH. Maintenance had to go in and out of our apartment (without giving us a time frame of when they would be coming).The apartment as a whole is very unsanitary. Broken beer bottles, dog poop and urine, and vomit are commonly seen and, once, there were puddles of blood all over the stairwell. I knew people who also leased here and when they moved in they had a major cockroach infestation. Other tenants have said they did not receive gate keys when they moved in and it took a few months to get replacements.",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"I moved out a few months ago when my lease ended. Parties went on until 3am on weeknights, my appliances broke constantly and it took a month for my washing machine to be repaired, I was promised a pet friendly apartment and then paired with a roommate who was allergic ans was told that if I bring my cat I will be evicted. There was a hole in my door when I moved in, the carpet was disgusting, the floors were permanently dirty and the faux leather couches shed. The elevators and gates broke constantly and the hallways/stairwells/everything was never clean. I even got stuck in the elevator once. The whole place reeked of vomit, alcohol and marijuana. The prices keep raising too. The only reason you should live here is if you want drunk people knocking on your door at all hours looking for a party. Even though the apartment was disgusting from the moment we moved in, my three roommates and me were all charged over $200 to pay for the vinyl couch that was awful before we moved in.",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,They are very enthusiastic and passionate about their job.,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,The new upgrades are really improving the property and service.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Been living here for over a year. Great location, affordable, fun and safe! Would definitely renew again!",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"And now, the crazy fire alarm of whole building is shouting like hell now.... At 1 A.M Sunday Morning! Who knows how long will it take Venue to deal with it??? I am so so so regretted to live here!!!",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Great experience, the townhomes are an awesome social place to live right across the street from USF campus. Would live here again",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",3.0,Venue tries their best to bring the community together and it is a great apartment complex overall. The only problems I have encountered were with my individual,a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"DO NOT LEASE HERE. They will act all friendly and nice, but the second you have signed a lease all they care about is money. So many hidden fees they never told me about. I have never felt more lied to or scammed! They are beyond rude.",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,Friendly staff. They're really stepping up their game,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,Great experience and very informative staff.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Very friendly and give great tours,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,Great  place with amazing pool parties,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Perfect apartment for college students!,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Great people & great apartments.,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Beautiful apartments and great amenities!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Wonderful location on 42nd street,6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Great location, popular pool, and fair rates",6 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,"The living experience here has been great here and the maintenance staff is awesome. However, the lack of common courtesy from some of the residents has diminished the experience (i.e throwing up in the hallways, throwing pool chairs into the pool etc.)",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Overall experience is just wonderful!!!😍😍😍,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",3.0,Most of the apartments that I've visited where falling apart and needed renovation. Still not a bad place to stay.,a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",3.0,"Has a lot of problems such as noise, there is dog poop everywhere because there are no doggie bags but pets are allowed, people trash/break parts of the building/elevators/staircases all the time, my rent went up half way through my lease, and sometimes people who work here don't knock before they enter the rooms to drop off letters and what not for the residents.",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",1.0,"Disgusting, filthy, noisy, come here if you like you to see people urinating and puking on the stairs, management has no control, their only concern is to have their apartments rented, so they advertise this place as party heaven to students, open gates all the times, and much much worse.....",a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,The new upgrades are awesome,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,excellent pool and friendly staff,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Very good information about the housing,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,"Nice people, great people to meet!",7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,I had an amazing time,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Quick response to any problems and awesome ambience and facilities,a year ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Really nice apartments,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Awesome apartments!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,OMG LIVE HERE,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",4.0,Great staff!,7 months ago
Venue at North Campus,"https://www.google.com/search?q=Venue+at+North+Campus+Apartments,+13702+N+42nd+St,+Tampa,+FL+33613,+United+States&ludocid=10731875182118466506#lrd=0x88c2c79441f894db:0x94ef479e440073ca,1",5.0,Love this place,7 months ago
